unit,leftist,rightist,quo,ranking,treat,wave,issue
5925,3,2,1,321,0,2011,guns
5926,3,1,2,312,0,2011,guns
5927,1,2,3,123,0,2011,guns
5928,1,2,3,123,0,2011,guns
5929,1,3,2,132,0,2011,guns
5930,1,3,2,132,0,2011,guns
5931,1,3,2,132,0,2011,guns
5932,2,1,3,213,0,2011,guns
5933,3,1,2,312,0,2011,guns
5934,1,3,2,132,0,2011,guns
5935,1,3,2,132,0,2011,guns
5936,1,3,2,132,0,2011,guns
5937,1,3,2,132,0,2011,guns
5938,3,1,2,312,0,2011,guns
5939,3,1,2,312,0,2011,guns
5940,3,1,2,312,0,2011,guns
5941,1,3,2,132,0,2011,guns
5942,3,1,2,312,0,2011,guns
5943,3,1,2,312,0,2011,guns
5944,3,1,2,312,0,2011,guns
5945,3,1,2,312,0,2011,guns
5946,3,1,2,312,0,2011,guns
5947,1,3,2,132,0,2011,guns
5948,3,1,2,312,0,2011,guns
5949,1,2,3,123,0,2011,health
5950,1,3,2,132,0,2011,health
5951,1,2,3,123,0,2011,health
5952,1,3,2,132,0,2011,health
5953,1,3,2,132,0,2011,health
5954,2,1,3,213,0,2011,health
5955,3,1,2,312,0,2011,health
5956,3,1,2,312,0,2011,health
5957,3,2,1,321,0,2011,health
5958,2,1,3,213,0,2011,health
5959,3,1,2,312,0,2011,health
5960,3,1,2,312,0,2011,health
5961,2,1,3,213,0,2011,health
5962,1,2,3,123,0,2011,health
5963,3,1,2,312,0,2011,health
5964,3,1,2,312,0,2011,health
5965,3,1,2,312,0,2011,health
5966,1,2,3,123,0,2011,health
5967,3,1,2,312,0,2011,health
5968,3,1,2,312,0,2011,health
5969,3,1,2,312,0,2011,health
5970,1,3,2,132,0,2011,health
5971,1,3,2,132,0,2011,health
5972,3,1,2,312,0,2011,health
5973,1,2,3,123,0,2011,health
5974,1,3,2,132,0,2011,health
5975,1,3,2,132,0,2011,health
5976,1,2,3,123,0,2011,health
5977,3,1,2,312,0,2011,health
5978,3,1,2,312,0,2011,health
5979,1,3,2,132,0,2011,health
5980,3,2,1,321,0,2011,health
5981,1,3,2,132,0,2011,health
5982,3,1,2,312,0,2011,health
5983,3,1,2,312,0,2011,health
5984,2,3,1,231,0,2011,health
5985,3,1,2,312,0,2011,health
5986,3,1,2,312,0,2011,health
5987,2,1,3,213,0,2011,health
5988,3,1,2,312,0,2011,health
5989,1,3,2,132,0,2011,health
5990,1,3,2,132,0,2011,health
5991,3,1,2,312,0,2011,health
5992,3,1,2,312,0,2011,health
5993,1,3,2,132,0,2011,health
5994,3,2,1,321,0,2011,health
5995,3,1,2,312,0,2011,health
5996,1,3,2,132,0,2011,health
5997,3,1,2,312,0,2011,health
5998,3,1,2,312,0,2011,health
5999,1,3,2,132,0,2011,health
6000,1,3,2,132,0,2011,health
6001,3,2,1,321,0,2011,health
6002,3,1,2,312,0,2011,health
6003,2,1,3,213,0,2011,health
6004,3,1,2,312,0,2011,health
6005,1,3,2,132,0,2011,health
6006,1,2,3,123,0,2011,health
6007,1,3,2,132,0,2011,health
6008,1,3,2,132,0,2011,health
6009,3,1,2,312,0,2011,health
6010,1,3,2,132,0,2011,health
6011,1,3,2,132,0,2011,health
6012,2,1,3,213,0,2011,health
6013,3,1,2,312,0,2011,health
6014,1,3,2,132,0,2011,health
6015,1,3,2,132,0,2011,health
6016,3,1,2,312,0,2011,health
6017,3,1,2,312,0,2011,health
6018,1,3,2,132,0,2011,health
6019,1,3,2,132,0,2011,health
6020,3,1,2,312,0,2011,health
6021,1,3,2,132,0,2011,health
6022,1,3,2,132,0,2011,health
6023,1,3,2,132,0,2011,health
6024,3,1,2,312,0,2011,health
6025,3,2,1,321,0,2011,health
6026,1,3,2,132,0,2011,health
6027,2,1,3,213,0,2011,health
6028,1,2,3,123,0,2011,health
6029,3,2,1,321,0,2011,health
6030,3,1,2,312,0,2011,health
6031,1,3,2,132,0,2011,health
6032,2,3,1,231,0,2011,health
6033,1,3,2,132,0,2011,health
6034,1,2,3,123,0,2011,health
6035,1,3,2,132,0,2011,health
6036,1,3,2,132,0,2011,health
6037,1,3,2,132,0,2011,health
6038,1,3,2,132,0,2011,health
6039,3,1,2,312,0,2011,health
6040,3,1,2,312,0,2011,health
6041,3,1,2,312,0,2011,health
6042,3,1,2,312,0,2011,health
6043,3,1,2,312,0,2011,health
6044,1,2,3,123,0,2011,health
6045,3,1,2,312,0,2011,health
6046,2,1,3,213,0,2011,health
6047,2,1,3,213,0,2011,health
6048,1,2,3,123,0,2011,health
6049,1,2,3,123,0,2011,health
6050,1,3,2,132,0,2011,health
6051,3,1,2,312,0,2011,health
6052,3,1,2,312,0,2011,health
6053,2,3,1,231,0,2011,health
6054,3,1,2,312,0,2011,health
6055,2,1,3,213,0,2011,health
6056,3,1,2,312,0,2011,health
6057,1,2,3,123,0,2011,health
6058,3,1,2,312,0,2011,health
6059,1,3,2,132,0,2011,health
6060,1,3,2,132,0,2011,health
6061,3,1,2,312,0,2011,health
6062,3,2,1,321,0,2011,health
6063,3,1,2,312,0,2011,health
6064,1,2,3,123,0,2011,health
6065,3,1,2,312,0,2011,health
6066,3,2,1,321,0,2011,health
6067,1,3,2,132,0,2011,health
6068,3,1,2,312,0,2011,health
6069,1,3,2,132,0,2011,health
6070,3,1,2,312,0,2011,health
6071,1,3,2,132,0,2011,health
6072,3,2,1,321,0,2011,health
6073,1,3,2,132,0,2011,health
6074,3,1,2,312,0,2011,health
6075,3,2,1,321,0,2011,health
6076,1,3,2,132,0,2011,health
6077,3,2,1,321,0,2011,health
6078,1,3,2,132,0,2011,health
6079,3,1,2,312,0,2011,health
6080,1,3,2,132,0,2011,health
6081,1,3,2,132,0,2011,health
6082,2,3,1,231,0,2011,health
6083,3,1,2,312,0,2011,health
6084,1,3,2,132,0,2011,health
6085,1,3,2,132,0,2011,health
6086,1,3,2,132,0,2011,health
6087,1,3,2,132,0,2011,health
6088,3,2,1,321,0,2011,health
6089,3,2,1,321,0,2011,health
6090,3,1,2,312,0,2011,health
6091,1,3,2,132,0,2011,health
6092,3,1,2,312,0,2011,health
6093,3,1,2,312,0,2011,health
6094,1,3,2,132,0,2011,health
6095,2,1,3,213,0,2011,health
6096,3,1,2,312,0,2011,health
6097,3,1,2,312,0,2011,health
6098,1,3,2,132,0,2011,health
6099,1,2,3,123,0,2011,health
6100,1,3,2,132,0,2011,health
6101,3,1,2,312,0,2011,health
6102,1,3,2,132,0,2011,health
6103,3,1,2,312,0,2011,health
6104,3,1,2,312,0,2011,health
6105,2,1,3,213,0,2011,health
6106,3,1,2,312,0,2011,health
6107,3,1,2,312,0,2011,health
6108,3,1,2,312,0,2011,health
6109,1,3,2,132,0,2011,health
6110,3,1,2,312,0,2011,health
6111,1,3,2,132,0,2011,health
6112,3,1,2,312,0,2011,health
6113,1,3,2,132,0,2011,health
6114,3,1,2,312,0,2011,health
6115,3,1,2,312,0,2011,health
6116,2,3,1,231,0,2011,health
6117,3,2,1,321,0,2011,health
6118,3,1,2,312,0,2011,health
6119,3,1,2,312,0,2011,health
6120,2,1,3,213,0,2011,health
6121,3,2,1,321,0,2011,health
6122,1,2,3,123,0,2011,health
6123,3,1,2,312,0,2011,health
6124,1,3,2,132,0,2011,health
6125,3,1,2,312,0,2011,health
6126,1,3,2,132,0,2011,health
6127,1,3,2,132,0,2011,health
6128,3,1,2,312,0,2011,health
6129,2,3,1,231,0,2011,health
6130,2,3,1,231,0,2011,health
6131,3,1,2,312,0,2011,health
6132,3,1,2,312,0,2011,health
6133,1,2,3,123,0,2011,health
6134,2,1,3,213,0,2011,health
6135,1,2,3,123,0,2011,health
6136,3,1,2,312,0,2011,health
6137,2,1,3,213,0,2011,health
6138,3,1,2,312,0,2011,health
6139,3,1,2,312,0,2011,health
6140,1,3,2,132,0,2011,health
6141,2,1,3,213,0,2011,health
6142,1,3,2,132,0,2011,health
6143,1,3,2,132,0,2011,health
6144,3,1,2,312,0,2011,health
6145,2,3,1,231,0,2011,health
6146,1,3,2,132,0,2011,health
6147,1,3,2,132,0,2011,health
6148,2,1,3,213,0,2011,health
6149,1,3,2,132,0,2011,health
6150,3,1,2,312,0,2011,health
6151,3,2,1,321,0,2011,health
6152,2,1,3,213,0,2011,health
6153,3,1,2,312,0,2011,health
6154,3,2,1,321,0,2011,health
6155,1,3,2,132,0,2011,health
6156,1,3,2,132,0,2011,health
6157,3,1,2,312,0,2011,health
6158,1,3,2,132,0,2011,health
6159,3,1,2,312,0,2011,health
6160,3,1,2,312,0,2011,health
6161,3,1,2,312,0,2011,health
6162,1,3,2,132,0,2011,health
6163,3,1,2,312,0,2011,health
6164,3,1,2,312,0,2011,health
6165,3,1,2,312,0,2011,health
6166,2,1,3,213,0,2011,health
6167,2,1,3,213,0,2011,health
6168,1,3,2,132,0,2011,health
6169,3,1,2,312,0,2011,health
6170,3,1,2,312,0,2011,health
6171,1,3,2,132,0,2011,health
6172,1,3,2,132,0,2011,health
6173,3,1,2,312,0,2011,health
6174,1,3,2,132,0,2011,health
6175,3,1,2,312,0,2011,health
6176,1,3,2,132,0,2011,health
6177,1,3,2,132,0,2011,health
6178,1,3,2,132,0,2011,health
6179,1,2,3,123,0,2011,health
6180,1,3,2,132,0,2011,health
6181,1,2,3,123,0,2011,health
6182,3,1,2,312,0,2011,health
6183,1,2,3,123,0,2011,health
6184,1,2,3,123,0,2011,health
6185,1,3,2,132,0,2011,health
6186,1,2,3,123,0,2011,health
6187,3,1,2,312,0,2011,health
6188,1,3,2,132,0,2011,health
6189,1,2,3,123,0,2011,health
6190,3,1,2,312,0,2011,health
6191,3,1,2,312,0,2011,health
6192,1,3,2,132,0,2011,health
6193,2,1,3,213,0,2011,health
6194,1,3,2,132,0,2011,health
6195,3,1,2,312,0,2011,health
6196,3,2,1,321,0,2011,health
6197,1,3,2,132,0,2011,health
6198,2,1,3,213,0,2011,health
6199,1,3,2,132,0,2011,health
6200,3,1,2,312,0,2011,health
6201,1,3,2,132,0,2011,health
6202,3,1,2,312,0,2011,health
6203,1,2,3,123,0,2011,health
6204,1,3,2,132,0,2011,health
6205,1,3,2,132,0,2011,health
6206,3,1,2,312,0,2011,health
6207,3,2,1,321,0,2011,health
6208,1,3,2,132,0,2011,health
6209,1,3,2,132,0,2011,health
6210,3,1,2,312,0,2011,health
6211,1,3,2,132,0,2011,health
6212,2,1,3,213,0,2011,health
6213,3,1,2,312,0,2011,health
6214,1,2,3,123,0,2011,health
6215,1,2,3,123,0,2011,health
6216,3,1,2,312,0,2011,health
6217,3,1,2,312,0,2011,health
6218,1,3,2,132,0,2011,health
6219,1,3,2,132,0,2011,health
6220,2,1,3,213,0,2011,health
6221,3,1,2,312,0,2011,health
6222,3,1,2,312,0,2011,health
6223,2,3,1,231,0,2011,health
6224,1,3,2,132,0,2011,health
6225,3,1,2,312,0,2011,health
6226,3,1,2,312,0,2011,health
6227,3,1,2,312,0,2011,health
6228,3,1,2,312,0,2011,health
6229,3,1,2,312,0,2011,health
6230,3,1,2,312,0,2011,health
6231,2,3,1,231,0,2011,health
6232,3,1,2,312,0,2011,health
6233,1,3,2,132,0,2011,health
6234,1,3,2,132,0,2011,health
6235,1,3,2,132,0,2011,health
6236,1,3,2,132,0,2011,health
6237,3,1,2,312,0,2011,health
6238,1,3,2,132,0,2011,health
6239,1,3,2,132,0,2011,health
6240,3,1,2,312,0,2011,health
6241,3,1,2,312,0,2011,health
6242,3,2,1,321,0,2011,health
6243,3,2,1,321,0,2011,health
6244,1,3,2,132,0,2011,health
6245,1,3,2,132,0,2011,health
6246,1,3,2,132,0,2011,health
6247,3,1,2,312,0,2011,health
6248,3,2,1,321,0,2011,health
6249,3,1,2,312,0,2011,health
6250,3,1,2,312,0,2011,health
6251,3,1,2,312,0,2011,health
6252,1,3,2,132,0,2011,health
6253,3,1,2,312,0,2011,health
6254,3,1,2,312,0,2011,health
6255,1,3,2,132,0,2011,health
6256,3,1,2,312,0,2011,health
6257,1,3,2,132,0,2011,health
6258,1,3,2,132,0,2011,health
6259,1,3,2,132,0,2011,health
6260,3,1,2,312,0,2011,health
6261,3,1,2,312,0,2011,health
6262,2,3,1,231,0,2011,health
6263,3,1,2,312,0,2011,health
6264,3,1,2,312,0,2011,health
6265,2,1,3,213,0,2011,health
6266,1,3,2,132,0,2011,health
6267,3,2,1,321,0,2011,health
6268,1,3,2,132,0,2011,health
6269,1,2,3,123,0,2011,health
6270,1,2,3,123,0,2011,health
6271,1,3,2,132,0,2011,health
6272,1,3,2,132,0,2011,health
6273,2,3,1,231,0,2011,health
6274,3,1,2,312,0,2011,health
6275,1,3,2,132,0,2011,health
6276,2,1,3,213,0,2011,health
6277,1,3,2,132,0,2011,health
6278,1,3,2,132,0,2011,health
6279,2,1,3,213,0,2011,health
6280,1,3,2,132,0,2011,health
6281,3,1,2,312,0,2011,health
6282,1,3,2,132,0,2011,health
6283,1,3,2,132,0,2011,health
6284,1,3,2,132,0,2011,health
6285,2,1,3,213,0,2011,health
6286,1,3,2,132,0,2011,health
6287,3,1,2,312,0,2011,health
6288,3,1,2,312,0,2011,health
6289,3,1,2,312,0,2011,health
6290,1,2,3,123,0,2011,health
6291,3,2,1,321,0,2011,health
6292,3,1,2,312,0,2011,health
6293,3,1,2,312,0,2011,health
6294,3,1,2,312,0,2011,health
6295,3,1,2,312,0,2011,health
6296,3,1,2,312,0,2011,health
6297,2,3,1,231,0,2011,health
6298,3,1,2,312,0,2011,health
6299,1,3,2,132,0,2011,health
6300,1,3,2,132,0,2011,health
6301,1,3,2,132,0,2011,health
6302,3,1,2,312,0,2011,health
6303,2,1,3,213,0,2011,health
6304,2,1,3,213,0,2011,health
6305,1,2,3,123,0,2011,health
6306,3,1,2,312,0,2011,health
6307,1,2,3,123,0,2011,health
6308,3,1,2,312,0,2011,health
6309,3,1,2,312,0,2011,health
6310,2,1,3,213,0,2011,health
6311,1,3,2,132,0,2011,health
6312,3,1,2,312,0,2011,health
6313,1,3,2,132,0,2011,health
6314,3,2,1,321,0,2011,health
6315,1,2,3,123,0,2011,health
6316,3,1,2,312,0,2011,health
6317,1,3,2,132,0,2011,health
6318,2,1,3,213,0,2011,health
6319,1,3,2,132,0,2011,health
6320,1,3,2,132,0,2011,health
6321,1,2,3,123,0,2011,health
6322,2,3,1,231,0,2011,health
6323,1,3,2,132,0,2011,health
6324,3,1,2,312,0,2011,health
6325,1,3,2,132,0,2011,health
6326,1,3,2,132,0,2011,health
6327,1,3,2,132,0,2011,health
6328,3,1,2,312,0,2011,health
6329,3,2,1,321,0,2011,health
6330,3,1,2,312,0,2011,health
6331,3,1,2,312,0,2011,health
6332,2,1,3,213,0,2011,health
6333,3,1,2,312,0,2011,health
6334,1,3,2,132,0,2011,health
6335,3,1,2,312,0,2011,health
6336,3,2,1,321,0,2011,health
6337,3,1,2,312,0,2011,health
6338,3,1,2,312,0,2011,health
6339,1,3,2,132,0,2011,health
6340,3,1,2,312,0,2011,health
6341,3,1,2,312,0,2011,health
6342,1,3,2,132,0,2011,health
6343,1,2,3,123,0,2011,health
6344,3,1,2,312,0,2011,health
6345,3,2,1,321,0,2011,health
6346,2,1,3,213,0,2011,health
6347,3,1,2,312,0,2011,health
6348,2,1,3,213,0,2011,health
6349,3,1,2,312,0,2011,health
6350,3,2,1,321,0,2011,health
6351,1,3,2,132,0,2011,health
6352,1,3,2,132,0,2011,health
6353,1,2,3,123,0,2011,health
6354,3,1,2,312,0,2011,health
6355,3,1,2,312,0,2011,health
6356,1,2,3,123,0,2011,health
6357,1,3,2,132,0,2011,health
6358,1,3,2,132,0,2011,health
6359,3,1,2,312,0,2011,health
6360,1,2,3,123,0,2011,health
6361,3,1,2,312,0,2011,health
6362,3,2,1,321,0,2011,health
6363,3,1,2,312,0,2011,health
6364,3,1,2,312,0,2011,health
6365,3,1,2,312,0,2011,health
6366,3,1,2,312,0,2011,health
6367,3,1,2,312,0,2011,health
6368,1,3,2,132,0,2011,health
6369,3,1,2,312,0,2011,health
6370,1,3,2,132,0,2011,health
6371,2,1,3,213,0,2011,health
6372,3,1,2,312,0,2011,health
6373,3,1,2,312,0,2011,health
6374,3,1,2,312,0,2011,health
6375,3,1,2,312,0,2011,health
6376,3,1,2,312,0,2011,health
6377,1,3,2,132,0,2011,health
6378,1,3,2,132,0,2011,health
6379,1,3,2,132,0,2011,health
6380,3,2,1,321,0,2011,health
6381,3,1,2,312,0,2011,health
6382,1,3,2,132,0,2011,health
6383,1,2,3,123,0,2011,health
6384,1,3,2,132,0,2011,health
6385,3,1,2,312,0,2011,health
6386,1,3,2,132,0,2011,health
6387,3,1,2,312,0,2011,health
6388,3,1,2,312,0,2011,health
6389,1,3,2,132,0,2011,health
6390,1,3,2,132,0,2011,health
6391,3,1,2,312,0,2011,health
6392,3,2,1,321,0,2011,health
6393,2,1,3,213,0,2011,health
6394,1,3,2,132,0,2011,health
6395,1,3,2,132,0,2011,health
6396,1,3,2,132,0,2011,health
6397,1,3,2,132,0,2011,health
6398,3,1,2,312,0,2011,health
6399,3,1,2,312,0,2011,health
6400,3,1,2,312,0,2011,health
6401,1,2,3,123,0,2011,health
6402,3,1,2,312,0,2011,health
6403,3,1,2,312,0,2011,health
6404,2,3,1,231,0,2011,health
6405,3,1,2,312,0,2011,health
6406,1,3,2,132,0,2011,health
6407,2,1,3,213,0,2011,health
6408,1,3,2,132,0,2011,health
6409,3,1,2,312,0,2011,health
6410,3,1,2,312,0,2011,health
6411,1,2,3,123,0,2011,health
6412,2,1,3,213,0,2011,health
6413,3,1,2,312,0,2011,health
6414,3,2,1,321,0,2011,health
6415,3,1,2,312,0,2011,health
6416,3,1,2,312,0,2011,health
6417,3,1,2,312,0,2011,health
6418,1,3,2,132,0,2011,health
6419,1,2,3,123,0,2011,health
6420,3,1,2,312,0,2011,health
6421,3,1,2,312,0,2011,health
6422,1,3,2,132,0,2011,health
6423,1,3,2,132,0,2011,health
6424,3,1,2,312,0,2011,health
6425,1,3,2,132,0,2011,health
6426,3,1,2,312,0,2011,health
6427,1,3,2,132,0,2011,health
6428,3,1,2,312,0,2011,health
6429,2,1,3,213,0,2011,health
6430,1,3,2,132,0,2011,health
6431,3,1,2,312,0,2011,health
6432,1,3,2,132,0,2011,health
6433,3,2,1,321,0,2011,health
6434,3,1,2,312,0,2011,health
6435,1,3,2,132,0,2011,health
6436,1,3,2,132,0,2011,health
6437,1,3,2,132,0,2011,health
6438,1,3,2,132,0,2011,health
6439,1,3,2,132,0,2011,health
6440,3,1,2,312,0,2011,health
6441,3,2,1,321,0,2011,health
6442,1,3,2,132,0,2011,health
6443,1,3,2,132,0,2011,health
6444,3,1,2,312,0,2011,health
6445,1,3,2,132,0,2011,health
6446,1,3,2,132,0,2011,health
6447,1,3,2,132,0,2011,health
6448,1,3,2,132,0,2011,health
6449,1,3,2,132,0,2011,health
6450,3,1,2,312,0,2011,health
6451,1,3,2,132,0,2011,health
6452,3,1,2,312,0,2011,health
6453,1,2,3,123,0,2011,health
6454,3,1,2,312,0,2011,health
6455,1,3,2,132,0,2011,health
6456,1,3,2,132,0,2011,health
6457,1,3,2,132,0,2011,health
6458,2,1,3,213,0,2011,health
6459,3,1,2,312,0,2011,health
6460,1,3,2,132,0,2011,health
6461,2,1,3,213,0,2011,health
6462,1,3,2,132,0,2011,health
6463,1,2,3,123,0,2011,health
6464,1,3,2,132,0,2011,health
6465,3,1,2,312,0,2011,health
6466,1,3,2,132,0,2011,health
6467,1,3,2,132,0,2011,health
6468,3,1,2,312,0,2011,health
6469,2,3,1,231,0,2011,health
6470,3,2,1,321,0,2011,health
6471,3,1,2,312,0,2011,health
6472,3,1,2,312,0,2011,health
6473,3,1,2,312,0,2011,health
6474,1,3,2,132,0,2011,health
6475,3,1,2,312,0,2011,health
6476,3,1,2,312,0,2011,health
6477,1,3,2,132,0,2011,health
6478,1,3,2,132,0,2011,health
6479,3,1,2,312,0,2011,health
6480,1,3,2,132,0,2011,health
6481,2,1,3,213,0,2011,health
6482,3,1,2,312,0,2011,health
6483,1,3,2,132,0,2011,health
6484,3,1,2,312,0,2011,health
6485,3,1,2,312,0,2011,health
6486,3,1,2,312,0,2011,health
6487,1,3,2,132,0,2011,health
6488,3,1,2,312,0,2011,health
6489,3,1,2,312,0,2011,health
6490,3,1,2,312,0,2011,health
6491,3,1,2,312,0,2011,health
6492,3,1,2,312,0,2011,health
6493,3,1,2,312,0,2011,health
6494,3,1,2,312,0,2011,health
6495,2,3,1,231,0,2011,health
6496,2,1,3,213,0,2011,health
6497,2,3,1,231,0,2011,health
6498,1,2,3,123,0,2011,health
6499,3,2,1,321,0,2011,health
6500,1,2,3,123,0,2011,health
6501,1,2,3,123,0,2011,health
6502,1,3,2,132,0,2011,health
6503,1,3,2,132,0,2011,health
6504,1,3,2,132,0,2011,health
6505,2,1,3,213,0,2011,health
6506,3,2,1,321,0,2011,health
6507,2,1,3,213,0,2011,health
6508,3,1,2,312,0,2011,health
6509,1,2,3,123,0,2011,health
6510,3,2,1,321,0,2011,health
6511,1,2,3,123,0,2011,health
6512,3,1,2,312,0,2011,health
6513,1,2,3,123,0,2011,health
6514,3,1,2,312,0,2011,health
6515,3,1,2,312,0,2011,health
6516,3,1,2,312,0,2011,health
6517,2,1,3,213,0,2011,health
6518,1,3,2,132,0,2011,health
6519,3,1,2,312,0,2011,health
6520,2,1,3,213,0,2011,health
6521,1,3,2,132,0,2011,health
6522,3,1,2,312,0,2011,health
6523,2,1,3,213,0,2011,health
6524,3,1,2,312,0,2011,health
6525,1,3,2,132,0,2011,health
6526,2,1,3,213,0,2011,health
6527,3,1,2,312,0,2011,health
6528,3,1,2,312,0,2011,health
6529,1,3,2,132,0,2011,health
6530,1,3,2,132,0,2011,health
6531,1,3,2,132,0,2011,health
6532,1,3,2,132,0,2011,health
6533,3,1,2,312,0,2011,health
6534,1,2,3,123,0,2011,health
6535,1,3,2,132,0,2011,health
6536,1,3,2,132,0,2011,health
6537,2,1,3,213,0,2011,health
6538,3,1,2,312,0,2011,health
6539,1,3,2,132,0,2011,health
6540,1,3,2,132,0,2011,health
6541,1,3,2,132,0,2011,health
6542,1,3,2,132,0,2011,health
6543,1,2,3,123,0,2011,health
6544,1,3,2,132,0,2011,health
6545,3,1,2,312,0,2011,health
6546,1,2,3,123,0,2011,health
6547,1,2,3,123,0,2011,health
6548,1,3,2,132,0,2011,health
6549,3,1,2,312,0,2011,health
6550,2,1,3,213,0,2011,health
6551,3,1,2,312,0,2011,health
6552,3,1,2,312,0,2011,health
6553,3,1,2,312,0,2011,health
6554,3,1,2,312,0,2011,health
6555,1,3,2,132,0,2011,health
6556,2,1,3,213,0,2011,health
6557,1,3,2,132,0,2011,health
6558,1,3,2,132,0,2011,health
6559,3,1,2,312,0,2011,health
6560,3,1,2,312,0,2011,health
6561,1,3,2,132,0,2011,health
6562,1,3,2,132,0,2011,health
6563,2,1,3,213,0,2011,health
6564,3,1,2,312,0,2011,health
6565,3,1,2,312,0,2011,health
6566,3,1,2,312,0,2011,health
6567,2,1,3,213,0,2011,health
6568,3,1,2,312,0,2011,health
6569,1,3,2,132,0,2011,health
6570,3,1,2,312,0,2011,health
6571,1,3,2,132,0,2011,health
6572,2,1,3,213,0,2011,health
6573,1,3,2,132,0,2011,health
6574,1,2,3,123,0,2011,health
6575,1,3,2,132,0,2011,health
6576,3,1,2,312,0,2011,health
6577,3,1,2,312,0,2011,health
6578,1,3,2,132,0,2011,health
6579,1,3,2,132,0,2011,health
6580,1,2,3,123,0,2011,health
6581,3,1,2,312,0,2011,health
6582,3,1,2,312,0,2011,health
6583,3,1,2,312,0,2011,health
6584,1,2,3,123,0,2011,health
6585,1,2,3,123,0,2011,health
6586,1,3,2,132,0,2011,health
6587,3,1,2,312,0,2011,health
6588,3,1,2,312,0,2011,health
6589,1,2,3,123,0,2011,health
6590,3,1,2,312,0,2011,health
6591,2,3,1,231,0,2011,health
6592,1,2,3,123,0,2011,health
6593,1,3,2,132,0,2011,health
6594,1,2,3,123,0,2011,health
6595,1,3,2,132,0,2011,health
6596,3,1,2,312,0,2011,health
6597,1,3,2,132,0,2011,health
6598,2,1,3,213,0,2011,health
6599,1,2,3,123,0,2011,health
6600,1,3,2,132,0,2011,health
6601,1,3,2,132,0,2011,health
6602,3,1,2,312,0,2011,health
6603,1,3,2,132,0,2011,health
6604,3,1,2,312,0,2011,health
6605,1,3,2,132,0,2011,health
6606,1,2,3,123,0,2011,health
6607,2,1,3,213,0,2011,health
6608,2,3,1,231,0,2011,health
6609,1,2,3,123,0,2011,health
6610,1,2,3,123,0,2011,health
6611,3,1,2,312,0,2011,health
6612,1,3,2,132,0,2011,health
6613,3,1,2,312,0,2011,health
6614,1,3,2,132,0,2011,health
6615,1,2,3,123,0,2011,health
6616,1,3,2,132,0,2011,health
6617,3,1,2,312,0,2011,health
6618,1,3,2,132,0,2011,health
6619,3,2,1,321,0,2011,health
6620,1,3,2,132,0,2011,health
6621,3,1,2,312,0,2011,health
6622,3,1,2,312,0,2011,health
6623,3,1,2,312,0,2011,health
6624,3,1,2,312,0,2011,health
6625,3,1,2,312,0,2011,health
6626,1,3,2,132,0,2011,health
6627,1,3,2,132,0,2011,health
6628,2,1,3,213,0,2011,health
6629,1,3,2,132,0,2011,health
6630,1,3,2,132,0,2011,health
6631,1,3,2,132,0,2011,health
6632,1,3,2,132,0,2011,health
6633,3,1,2,312,0,2011,health
6634,3,1,2,312,0,2011,health
6635,3,2,1,321,0,2011,health
6636,2,1,3,213,0,2011,health
6637,1,2,3,123,0,2011,health
6638,3,1,2,312,0,2011,health
6639,3,1,2,312,0,2011,health
6640,1,3,2,132,0,2011,health
6641,1,3,2,132,0,2011,health
6642,1,2,3,123,0,2011,health
6643,3,1,2,312,0,2011,health
6644,1,3,2,132,0,2011,health
6645,1,3,2,132,0,2011,health
6646,1,2,3,123,0,2011,health
6647,1,3,2,132,0,2011,health
6648,3,1,2,312,0,2011,health
6649,3,1,2,312,0,2011,health
6650,3,1,2,312,0,2011,health
6651,3,1,2,312,0,2011,health
6652,1,3,2,132,0,2011,health
6653,3,1,2,312,0,2011,health
6654,3,1,2,312,0,2011,health
6655,3,1,2,312,0,2011,health
6656,3,1,2,312,0,2011,health
6657,3,1,2,312,0,2011,health
6658,3,1,2,312,0,2011,health
6659,1,2,3,123,0,2011,health
6660,1,2,3,123,0,2011,health
6661,1,3,2,132,0,2011,health
6662,1,2,3,123,0,2011,health
6663,3,1,2,312,0,2011,health
6664,3,2,1,321,0,2011,health
6665,1,3,2,132,0,2011,health
6666,3,1,2,312,0,2011,health
6667,1,2,3,123,0,2011,health
6668,2,1,3,213,0,2011,health
6669,2,1,3,213,0,2011,health
6670,3,2,1,321,0,2011,health
6671,3,1,2,312,0,2011,health
6672,2,1,3,213,0,2011,health
6673,3,1,2,312,0,2011,health
6674,1,2,3,123,0,2011,health
6675,3,1,2,312,0,2011,health
6676,1,3,2,132,0,2011,health
6677,3,1,2,312,0,2011,health
6678,2,3,1,231,0,2011,health
6679,3,1,2,312,0,2011,health
6680,3,1,2,312,0,2011,health
6681,1,3,2,132,0,2011,health
6682,2,1,3,213,0,2011,health
6683,1,3,2,132,0,2011,health
6684,3,1,2,312,0,2011,health
6685,3,2,1,321,0,2011,health
6686,3,1,2,312,0,2011,health
6687,1,2,3,123,0,2011,health
6688,1,3,2,132,0,2011,health
6689,3,1,2,312,0,2011,health
6690,3,1,2,312,0,2011,health
6691,1,3,2,132,0,2011,health
6692,1,3,2,132,0,2011,health
6693,3,2,1,321,0,2011,health
6694,3,1,2,312,0,2011,health
6695,1,3,2,132,0,2011,health
6696,1,2,3,123,0,2011,health
6697,1,3,2,132,0,2011,health
6698,2,1,3,213,0,2011,health
