unit,clark,officers,hahn,steinberg,schubert,brown,senators,ranking,treat,county,partyid,race,ideo_rating,education,work_for_law
2370,7,6,2,3,1,5,4,7623154,2,sacramento,2,3,3,3,0
2371,6,2,7,4,3,5,1,6274351,0,orange,1,4,1,3,0
2372,5,7,6,1,2,4,3,5761243,0,orange,1,4,6,3,0
2373,7,1,4,3,6,2,5,7143625,0,orange,1,4,5,4,0
2374,6,7,2,4,3,5,1,6724351,0,sacramento,3,1,NA,3,0
2375,6,7,5,4,1,3,2,6754132,0,orange,1,1,6,4,0
2376,7,1,3,4,2,6,5,7134265,0,orange,1,1,7,4,0
2377,7,6,5,3,4,2,1,7653421,0,sacramento,2,4,5,3,0
2378,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
2379,7,6,5,3,4,1,2,7653412,0,sacramento,2,4,4,3,0
2380,1,7,6,4,5,3,2,1764532,0,sacramento,2,2,4,3,0
2381,6,7,5,2,1,4,3,6752143,0,sacramento,1,4,6,3,0
2382,7,6,5,3,4,2,1,7653421,2,sacramento,1,1,6,4,1
2383,6,7,1,2,5,4,3,6712543,0,riverside,3,3,NA,2,0
2384,1,7,6,4,5,3,2,1764532,1,sacramento,2,2,1,4,0
2385,4,1,3,5,2,6,7,4135267,2,riverside,NA,NA,NA,NA,NA
2386,6,7,5,4,3,1,2,6754312,2,los angeles,NA,NA,NA,NA,NA
2387,3,7,6,5,4,2,1,3765421,1,los angeles,2,1,2,3,0
2388,1,7,6,4,5,3,2,1764532,1,sacramento,4,2,3,2,0
2389,7,6,5,3,4,1,2,7653412,0,los angeles,1,1,6,4,0
2390,7,6,3,2,5,1,4,7632514,1,sacramento,2,3,5,2,0
2391,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
2392,7,1,2,3,4,6,5,7123465,2,sacramento,2,3,2,4,0
2393,7,1,2,3,4,6,5,7123465,2,riverside,1,1,5,5,0
2394,6,7,5,3,4,1,2,6753412,2,sacramento,1,1,5,5,0
2395,3,5,1,6,7,4,2,3516742,2,riverside,3,1,2,4,0
2396,5,7,6,4,2,3,1,5764231,0,riverside,NA,NA,NA,NA,NA
2397,7,6,3,1,2,4,5,7631245,1,orange,NA,NA,NA,NA,NA
2398,6,7,4,2,1,3,5,6742135,0,sacramento,1,1,5,4,0
2399,7,1,3,5,4,6,2,7135462,2,sacramento,NA,NA,NA,NA,NA
2400,7,6,5,3,4,1,2,7653412,2,sacramento,1,4,5,4,0
2401,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
2402,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
2403,7,6,5,4,3,2,1,7654321,0,sacramento,2,1,4,2,0
2404,1,3,2,4,7,5,6,1324756,2,sacramento,1,1,6,5,0
2405,7,6,5,2,1,4,3,7652143,2,sacramento,1,1,6,4,0
2406,1,7,6,5,4,3,2,1765432,0,orange,3,1,4,3,0
2407,6,7,5,3,4,2,1,6753421,1,riverside,2,1,4,4,0
2408,7,6,5,3,2,4,1,7653241,0,sacramento,2,3,3,3,0
2409,7,6,5,3,2,1,4,7653214,1,los angeles,1,1,6,5,0
2410,6,7,5,4,1,3,2,6754132,0,riverside,1,3,4,3,0
2411,7,1,2,5,3,4,6,7125346,1,sacramento,1,1,3,3,0
2412,3,5,1,2,4,6,7,3512467,0,sacramento,1,1,1,4,1
2413,1,7,6,5,4,2,3,1765423,0,sacramento,3,5,4,3,0
2414,7,6,5,3,4,2,1,7653421,1,sacramento,1,1,4,3,0
2415,7,6,5,3,4,2,1,7653421,0,orange,1,1,5,4,0
2416,6,7,5,2,4,3,1,6752431,0,sacramento,1,5,NA,3,1
2417,1,4,3,6,5,7,2,1436572,1,sacramento,NA,NA,NA,NA,NA
2418,4,7,6,3,5,2,1,4763521,1,sacramento,1,1,5,5,0
2419,7,4,1,3,5,2,6,7413526,1,los angeles,3,3,2,4,0
2420,1,7,6,2,3,5,4,1762354,0,los angeles,3,3,NA,2,0
2421,7,6,5,3,2,4,1,7653241,1,riverside,1,3,4,3,0
2422,1,7,6,4,5,2,3,1764523,0,los angeles,2,3,1,4,0
2423,7,4,3,5,2,1,6,7435216,0,sacramento,1,1,1,2,1
2424,2,7,6,4,1,5,3,2764153,0,sacramento,1,1,NA,2,0
2425,1,7,6,5,4,3,2,1765432,0,sacramento,2,1,2,5,0
2426,6,7,5,2,1,3,4,6752134,0,riverside,2,1,2,4,0
2427,7,6,5,4,2,3,1,7654231,0,riverside,2,1,NA,2,0
2428,4,3,5,7,6,1,2,4357612,0,los angeles,1,1,NA,3,0
2429,3,1,2,4,5,6,7,3124567,2,riverside,3,3,NA,1,0
2430,6,7,5,4,3,2,1,6754321,2,sacramento,2,1,NA,3,0
2431,1,7,6,5,2,3,4,1765234,1,riverside,NA,NA,NA,NA,NA
2432,6,7,3,2,5,4,1,6732541,0,orange,4,1,6,4,0
2433,1,7,6,5,4,3,2,1765432,0,sacramento,3,1,4,2,0
2434,6,7,2,4,1,3,5,6724135,1,los angeles,2,3,3,3,1
2435,6,7,5,3,4,1,2,6753412,0,sacramento,2,1,1,4,0
2436,6,7,5,4,2,3,1,6754231,0,sacramento,2,1,3,3,0
2437,7,6,3,5,1,2,4,7635124,0,sacramento,3,1,5,4,0
2438,1,7,3,2,4,6,5,1732465,2,orange,1,4,6,3,0
2439,1,7,4,2,3,6,5,1742365,1,los angeles,1,1,5,4,0
2440,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,NA,NA,NA,NA,NA
2441,2,7,6,4,5,3,1,2764531,0,los angeles,2,4,2,4,0
2442,1,7,6,5,3,2,4,1765324,2,riverside,2,3,6,1,0
2443,4,7,6,2,1,5,3,4762153,0,los angeles,3,3,4,3,0
2444,5,7,6,2,4,1,3,5762413,0,orange,2,1,3,4,0
2445,7,6,5,2,4,1,3,7652413,0,orange,1,1,6,5,0
2446,2,7,6,4,5,1,3,2764513,0,riverside,NA,NA,NA,NA,NA
2447,6,4,5,1,2,7,3,6451273,0,orange,NA,NA,NA,NA,NA
2448,5,3,2,1,6,4,7,5321647,2,riverside,4,2,NA,2,0
2449,1,7,6,4,5,3,2,1764532,2,los angeles,2,1,1,4,0
2450,7,6,5,2,1,3,4,7652134,0,sacramento,1,1,4,3,0
2451,7,6,1,3,5,2,4,7613524,1,sacramento,3,1,4,3,0
2452,7,6,2,1,3,5,4,7621354,1,los angeles,1,1,7,5,0
2453,5,7,6,3,4,2,1,5763421,1,sacramento,3,1,2,3,0
2454,5,6,7,4,2,3,1,5674231,0,sacramento,2,4,4,3,0
2455,1,7,6,4,5,3,2,1764532,0,sacramento,2,4,4,3,1
2456,1,7,5,3,6,4,2,1753642,2,los angeles,3,5,3,3,0
2457,6,7,4,5,2,3,1,6745231,0,riverside,4,1,NA,1,0
2458,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,2,3,0
2459,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
2460,7,6,5,3,4,1,2,7653412,2,sacramento,1,4,4,4,0
2461,7,6,5,2,4,3,1,7652431,0,orange,3,1,5,5,0
2462,2,7,6,5,4,3,1,2765431,1,orange,2,1,1,3,0
2463,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,3,3,0
2464,6,7,4,3,5,1,2,6743512,2,sacramento,2,1,2,5,0
2465,7,6,5,3,4,2,1,7653421,2,sacramento,2,4,4,4,0
2466,3,7,6,5,4,1,2,3765412,1,los angeles,2,1,1,3,0
2467,4,7,6,3,5,1,2,4763512,1,sacramento,2,1,3,5,0
2468,1,7,2,6,5,4,3,1726543,0,los angeles,2,4,4,3,0
2469,1,7,6,5,4,2,3,1765423,1,riverside,2,3,2,3,1
2470,7,6,5,4,1,3,2,7654132,2,sacramento,1,1,NA,5,0
2471,4,7,3,1,6,5,2,4731652,0,riverside,1,1,6,4,0
2472,7,6,5,4,3,1,2,7654312,1,sacramento,1,1,6,5,0
2473,2,7,6,5,1,4,3,2765143,1,riverside,2,1,3,2,0
2474,7,6,5,4,1,3,2,7654132,1,sacramento,2,1,2,5,0
2475,1,5,4,3,6,7,2,1543672,1,los angeles,3,1,2,3,1
2476,7,2,3,4,1,5,6,7234156,2,sacramento,1,1,5,3,0
2477,7,6,5,2,4,3,1,7652431,1,sacramento,NA,NA,NA,NA,NA
2478,6,4,1,5,2,3,7,6415237,0,sacramento,1,5,7,3,0
2479,4,7,6,5,3,2,1,4765321,1,riverside,2,1,2,3,0
2480,1,7,5,4,6,2,3,1754623,0,sacramento,2,2,4,3,0
2481,1,7,6,5,3,2,4,1765324,0,los angeles,3,1,4,3,0
2482,2,7,6,4,3,5,1,2764351,2,riverside,4,5,3,5,0
2483,1,7,6,4,5,3,2,1764532,0,los angeles,2,3,1,3,0
2484,7,6,5,3,4,2,1,7653421,2,sacramento,1,1,6,5,0
2485,7,6,5,4,2,1,3,7654213,2,riverside,4,1,5,3,0
2486,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,2,3,4,3,0
2487,7,3,2,5,1,4,6,7325146,1,sacramento,1,1,6,4,1
2488,5,7,4,1,2,6,3,5741263,2,riverside,1,1,6,4,1
2489,7,6,5,3,4,1,2,7653412,2,sacramento,1,1,4,3,0
2490,7,6,5,2,1,4,3,7652143,0,sacramento,1,4,5,3,0
2491,1,7,6,2,5,4,3,1762543,1,sacramento,1,2,6,2,0
2492,1,7,6,4,5,3,2,1764532,2,los angeles,4,4,4,4,0
2493,7,6,5,3,4,2,1,7653421,1,sacramento,2,1,3,3,0
2494,NA,NA,NA,NA,NA,NA,NA,-------,1,orange,4,1,4,5,0
2495,7,6,5,4,3,1,2,7654312,1,sacramento,1,1,3,3,0
2496,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,1,1,7,4,1
2497,3,7,5,6,4,1,2,3756412,1,los angeles,1,1,4,4,0
2498,7,6,5,3,4,2,1,7653421,0,sacramento,1,1,4,5,0
2499,2,5,6,7,3,1,4,2567314,2,orange,2,5,2,3,0
2500,7,6,5,3,4,1,2,7653412,0,orange,1,1,5,4,0
2501,6,7,5,4,3,2,1,6754321,1,orange,1,1,7,3,0
2502,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
2503,1,5,6,7,3,2,4,1567324,2,sacramento,1,4,6,4,0
2504,7,1,2,4,3,6,5,7124365,0,sacramento,1,1,5,2,0
2505,5,3,7,1,2,4,6,5371246,1,sacramento,3,3,NA,3,0
2506,4,7,3,2,6,1,5,4732615,1,riverside,1,1,4,2,0
2507,4,7,6,1,3,5,2,4761352,2,los angeles,3,1,1,2,0
2508,6,7,5,2,4,1,3,6752413,2,los angeles,3,1,NA,2,0
2509,1,7,6,3,2,5,4,1763254,2,orange,4,4,4,3,0
2510,7,6,5,3,4,1,2,7653412,0,los angeles,1,1,4,3,0
2511,7,6,3,4,5,1,2,7634512,0,riverside,2,1,2,3,0
2512,7,3,2,6,1,4,5,7326145,0,sacramento,1,4,6,4,0
2513,2,7,3,1,4,5,6,2731456,0,los angeles,2,3,2,2,0
2514,6,7,5,3,4,2,1,6753421,0,orange,2,1,3,3,0
2515,1,7,6,3,5,4,2,1763542,1,sacramento,2,1,2,3,0
2516,7,3,2,5,1,4,6,7325146,2,riverside,1,1,6,4,0
2517,5,7,6,4,3,2,1,5764321,1,sacramento,2,1,2,3,0
2518,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,NA,NA,NA,NA,NA
2519,6,7,5,3,4,2,1,6753421,2,los angeles,2,1,4,3,0
2520,1,7,5,6,2,3,4,1756234,0,sacramento,1,1,5,5,0
2521,1,7,6,3,5,4,2,1763542,0,riverside,1,1,NA,2,0
2522,4,7,5,6,3,1,2,4756312,2,los angeles,2,1,4,4,0
2523,1,7,6,4,5,3,2,1764532,1,riverside,2,1,3,5,0
2524,6,7,2,4,5,3,1,6724531,2,sacramento,4,1,NA,3,0
2525,5,4,1,2,3,7,6,5412376,0,orange,1,3,4,4,0
2526,7,6,3,1,2,5,4,7631254,2,orange,1,4,6,3,0
2527,6,7,5,3,4,2,1,6753421,1,riverside,NA,NA,NA,NA,NA
2528,4,7,2,3,1,5,6,4723156,0,sacramento,NA,NA,NA,NA,NA
2529,4,7,6,3,5,2,1,4763521,0,orange,4,4,4,4,0
2530,3,6,7,4,5,1,2,3674512,2,los angeles,2,2,3,3,0
2531,6,7,5,4,3,2,1,6754321,2,orange,2,1,3,4,0
2532,7,6,5,2,3,1,4,7652314,1,sacramento,2,1,6,3,1
2533,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,2,4,0
2534,1,7,6,5,4,3,2,1765432,2,sacramento,2,1,2,3,0
2535,6,7,2,3,5,1,4,6723514,2,riverside,2,3,3,2,0
2536,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,1,1,7,3,0
2537,1,7,6,5,3,4,2,1765342,1,sacramento,2,1,1,3,0
2538,6,7,5,1,4,2,3,6751423,2,riverside,1,4,5,5,0
2539,2,1,6,4,3,7,5,2164375,2,riverside,3,1,NA,2,1
2540,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
2541,7,6,1,3,2,5,4,7613254,0,sacramento,1,4,4,4,0
2542,3,2,6,4,5,7,1,3264571,2,orange,1,3,1,3,0
2543,7,6,5,4,1,3,2,7654132,0,sacramento,1,1,6,3,0
2544,6,7,5,3,4,1,2,6753412,2,orange,2,1,3,4,0
2545,3,1,2,6,5,4,7,3126547,0,orange,NA,NA,NA,NA,NA
2546,7,5,6,4,3,2,1,7564321,0,sacramento,1,1,6,4,0
2547,1,6,7,4,3,2,5,1674325,0,sacramento,2,1,NA,3,0
2548,NA,NA,NA,NA,NA,NA,NA,-------,0,sacramento,3,4,NA,3,0
2549,NA,NA,NA,NA,NA,NA,NA,-------,2,los angeles,NA,NA,NA,NA,NA
2550,7,6,5,3,4,2,1,7653421,0,sacramento,2,1,3,3,0
2551,1,7,6,4,5,2,3,1764523,0,orange,NA,NA,NA,NA,NA
2552,NA,NA,NA,NA,NA,NA,NA,-------,2,riverside,NA,NA,NA,NA,NA
2553,1,6,4,3,5,7,2,1643572,1,sacramento,4,4,2,3,0
2554,1,7,6,2,4,5,3,1762453,0,sacramento,2,4,3,3,0
2555,1,7,3,4,2,6,5,1734265,1,los angeles,1,4,7,4,0
2556,6,7,5,1,2,4,3,6751243,2,sacramento,NA,NA,NA,NA,NA
2557,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
2558,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,1,1,6,2,1
2559,7,4,6,1,3,5,2,7461352,1,riverside,1,3,4,3,0
2560,6,7,5,3,4,1,2,6753412,1,sacramento,NA,NA,NA,NA,NA
2561,5,7,6,4,3,1,2,5764312,0,sacramento,2,1,1,2,0
2562,2,6,1,3,7,5,4,2613754,1,sacramento,1,2,1,3,1
2563,7,6,5,4,3,1,2,7654312,1,sacramento,4,1,NA,4,0
2564,6,7,5,3,4,2,1,6753421,0,sacramento,2,1,3,5,0
2565,5,1,2,6,4,7,3,5126473,2,riverside,4,1,NA,3,0
2566,NA,NA,NA,NA,NA,NA,NA,-------,0,riverside,NA,NA,NA,NA,NA
2567,7,1,2,4,6,5,3,7124653,0,sacramento,3,1,4,3,0
2568,6,7,5,4,3,2,1,6754321,2,sacramento,2,1,2,4,0
2569,6,7,5,2,4,1,3,6752413,0,los angeles,2,4,3,4,0
2570,1,7,6,4,3,5,2,1764352,2,sacramento,2,2,3,3,0
2571,1,7,6,4,5,3,2,1764532,1,sacramento,2,3,3,5,0
2572,7,6,5,3,2,4,1,7653241,2,orange,2,1,2,3,1
2573,6,7,5,3,4,2,1,6753421,1,orange,2,5,4,3,0
2574,6,7,5,3,2,4,1,6753241,1,riverside,3,5,NA,3,0
2575,3,7,1,2,5,6,4,3712564,0,sacramento,3,4,2,3,0
2576,7,6,5,3,1,4,2,7653142,2,los angeles,1,3,4,3,0
2577,5,7,6,1,3,4,2,5761342,1,los angeles,4,3,3,2,0
2578,1,7,6,5,4,2,3,1765423,0,riverside,NA,NA,NA,NA,NA
2579,4,7,6,5,3,1,2,4765312,1,orange,NA,NA,NA,NA,NA
2580,7,6,5,3,4,2,1,7653421,2,sacramento,2,1,NA,3,0
2581,7,6,5,3,4,2,1,7653421,2,sacramento,3,1,2,3,0
2582,1,4,7,3,2,5,6,1473256,0,los angeles,2,1,4,4,0
2583,6,3,2,5,4,7,1,6325471,2,los angeles,3,4,4,3,0
2584,3,7,6,4,5,2,1,3764521,0,sacramento,2,1,3,4,0
2585,6,7,5,4,3,1,2,6754312,2,riverside,1,1,5,4,0
2586,2,1,7,5,6,4,3,2175643,1,los angeles,3,1,1,3,0
2587,1,7,6,4,5,3,2,1764532,1,los angeles,2,3,3,2,0
2588,5,7,6,3,4,1,2,5763412,1,sacramento,3,4,4,4,0
2589,7,4,3,2,1,5,6,7432156,2,orange,1,1,6,3,0
2590,1,7,6,4,5,3,2,1764532,1,orange,NA,NA,NA,NA,NA
2591,1,7,6,4,5,3,2,1764532,1,los angeles,3,2,4,2,0
2592,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
2593,7,6,5,2,1,3,4,7652134,0,los angeles,4,4,NA,3,0
2594,6,7,5,3,1,4,2,6753142,1,sacramento,2,4,4,4,0
2595,4,7,6,5,3,2,1,4765321,2,orange,2,4,2,4,0
2596,7,1,2,6,3,4,5,7126345,1,sacramento,1,1,6,3,1
2597,6,7,5,4,3,2,1,6754321,2,orange,2,1,2,5,0
2598,6,7,5,3,4,2,1,6753421,2,sacramento,2,1,4,3,0
2599,7,4,3,1,2,6,5,7431265,2,sacramento,4,1,4,3,0
2600,4,6,7,3,5,2,1,4673521,0,los angeles,2,1,4,3,0
2601,5,7,6,2,4,3,1,5762431,2,los angeles,2,2,NA,4,1
2602,NA,NA,NA,NA,NA,NA,NA,-------,2,orange,NA,NA,NA,NA,NA
2603,6,7,5,2,4,1,3,6752413,0,sacramento,3,1,NA,3,0
2604,NA,NA,NA,NA,NA,NA,NA,-------,0,orange,NA,NA,NA,NA,NA
2605,1,7,6,3,5,2,4,1763524,1,los angeles,2,5,1,3,0
2606,2,7,6,4,5,3,1,2764531,0,orange,2,1,2,4,0
2607,7,6,5,3,4,1,2,7653412,0,sacramento,2,1,1,5,0
2608,6,7,5,3,4,1,2,6753412,1,sacramento,2,4,NA,4,0
2609,1,7,6,4,3,2,5,1764325,2,riverside,2,3,2,3,0
2610,1,3,5,2,6,7,4,1352674,2,sacramento,2,5,5,2,0
2611,1,7,6,5,3,4,2,1765342,2,riverside,3,1,3,2,0
2612,NA,NA,NA,NA,NA,NA,NA,-------,2,sacramento,NA,NA,NA,NA,NA
2613,6,7,5,3,4,2,1,6753421,0,riverside,NA,NA,NA,NA,NA
2614,6,7,5,3,4,2,1,6753421,1,sacramento,4,1,2,3,0
2615,1,7,6,4,5,3,2,1764532,0,sacramento,2,1,3,3,0
2616,5,7,6,3,1,4,2,5763142,2,sacramento,1,1,5,3,0
2617,4,1,2,6,5,7,3,4126573,1,los angeles,2,1,4,2,1
2618,NA,NA,NA,NA,NA,NA,NA,-------,1,sacramento,NA,NA,NA,NA,NA
2619,2,7,6,5,3,4,1,2765341,2,los angeles,4,5,NA,3,1
2620,7,6,5,2,1,4,3,7652143,0,sacramento,1,1,7,3,0
2621,7,1,5,4,6,3,2,7154632,2,los angeles,3,3,4,3,0
2622,7,6,2,3,1,4,5,7623145,0,orange,1,1,6,3,0
2623,1,7,6,5,4,3,2,1765432,1,los angeles,3,4,NA,5,0
2624,1,6,3,5,7,2,4,1635724,1,orange,2,3,1,2,1
